year,university,sector_desc,sector_cd,noncampus_murd,noncampus_neg_m,noncampus_rape,noncampus_fondl,noncampus_inces,noncampus_statr,noncampus_robbe,noncampus_agg_a,noncampus_burgla,noncampus_vehic,noncampus_arson,oncampus_murd,oncampus_neg_m,oncampus_rape,oncampus_fondl,oncampus_inces,oncampus_statr,oncampus_robbe,oncampus_agg_a,oncampus_burgla,oncampus_vehic,oncampus_arson,publicproperty_murd,publicproperty_neg_m,publicproperty_rape,publicproperty_fondl,publicproperty_inces,publicproperty_statr,publicproperty_robbe,publicproperty_agg_a,publicproperty_burgla,publicproperty_vehic,publicproperty_arson,reported_murd,reported_neg_m,reported_rape,reported_fondl,reported_inces,reported_statr,reported_robbe,reported_agg_a,reported_burgla,reported_vehic,reported_arson,residencehall_murd,residencehall_neg_m,residencehall_rape,residencehall_fondl,residencehall_inces,residencehall_statr,residencehall_robbe,residencehall_agg_a,residencehall_burgla,residencehall_vehic,residencehall_arson
2016,North Carolina Central University,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,4,30,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,1,17,0,1
2016,North Carolina State University at Raleigh,"Public, 4-year or above",1,0,0,2,1,0,0,1,0,4,0,0,0,0,30,4,0,0,4,6,30,6,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,2,4,0,1
2016,Ohio State University-Main Campus,"Public, 4-year or above",1,0,0,5,2,0,0,2,1,3,6,0,0,0,61,22,0,0,7,16,19,12,2,0,0,0,0,0,0,7,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0,0,0,1,6,0,1
2016,Ohio University-Main Campus,"Public, 4-year or above",1,1,0,0,2,0,0,0,0,4,0,1,0,0,32,10,0,0,0,1,15,7,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,10,0,1
2016,Prairie View A & M University,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,21,0,0
2016,Rollins College,"Private nonprofit, 4-year or above",2,0,0,0,0,0,0,0,0,1,0,0,0,0,16,5,0,0,1,2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,7,0,0
2016,Rutgers University-New Brunswick,"Public, 4-year or above",1,0,0,0,0,0,0,0,1,1,0,0,0,0,23,8,0,0,1,7,26,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,2,10,0,4
2016,San Diego State University,"Public, 4-year or above",1,0,0,1,0,0,0,0,0,9,0,0,0,0,4,2,0,1,3,1,39,12,2,0,0,2,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,12,0,1
2016,Southern Methodist University,"Private nonprofit, 4-year or above",2,0,0,0,0,0,0,2,0,0,0,0,0,0,11,3,0,0,2,2,5,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,2,2,4,0,2
2016,SUNY at Albany,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,2,1,21,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,1,0,17,0,2
2016,Syracuse University,"Private nonprofit, 4-year or above",2,1,0,2,2,0,0,0,0,8,0,0,0,0,12,3,0,0,0,2,40,3,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,26,0,1
2016,Texas A & M University-College Station,"Public, 4-year or above",1,0,0,3,1,0,0,0,0,0,1,0,0,0,39,11,0,0,5,23,57,31,3,0,0,0,2,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,6,28,0,0
2016,Texas Christian University,"Private nonprofit, 4-year or above",2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,19,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,1
2016,Texas State University,"Public, 4-year or above",1,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0
2016,The University of Texas at Austin,"Public, 4-year or above",1,0,0,1,0,0,0,0,3,4,2,0,2,0,16,2,0,1,4,9,12,3,0,0,0,1,1,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,6,3,0,0
2016,Tufts University,"Private nonprofit, 4-year or above",2,0,0,0,2,0,0,0,0,0,0,0,0,0,7,20,0,0,3,6,18,0,1,0,0,0,1,0,0,7,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,1,8,0,0
2016,University at Buffalo,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,5,26,1,2,0,0,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,15,0,2
2016,University of Arizona,"Public, 4-year or above",1,0,0,11,0,0,0,0,1,16,1,0,0,0,13,3,0,0,0,5,28,14,0,0,0,0,3,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,16,0,0
2016,University of Arkansas,"Public, 4-year or above",1,0,0,0,0,0,0,0,1,5,3,0,0,0,5,2,0,0,1,3,12,30,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,7,0,1
2016,University of California-Berkeley,"Public, 4-year or above",1,0,0,8,3,0,1,1,2,20,17,1,0,0,33,16,0,1,10,8,32,36,3,0,0,1,1,0,0,26,14,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,2,2,5,0,2
2016,University of California-Irvine,"Public, 4-year or above",1,0,0,0,0,0,0,0,1,6,0,0,0,0,21,23,0,0,2,3,45,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,2,17,0,0
2016,University of California-Riverside,"Public, 4-year or above",1,0,0,0,0,0,0,1,0,1,1,0,0,0,5,7,0,0,6,1,29,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,19,0,1
2016,University of California-Santa Barbara,"Public, 4-year or above",1,0,0,8,0,0,0,0,4,3,0,0,0,0,17,4,0,1,0,13,31,2,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,1,0,7,20,0,0
2016,University of Central Florida,"Public, 4-year or above",1,0,0,1,0,0,0,0,1,4,1,0,0,0,16,4,0,2,4,6,35,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,2,1,9,0,0
2016,University of Delaware,"Public, 4-year or above",1,0,0,1,3,0,0,0,0,3,0,0,0,0,5,1,0,0,0,6,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,4,0,0
2016,University of Idaho,"Public, 4-year or above",1,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
2016,University of Illinois at Urbana-Champaign,"Public, 4-year or above",1,0,0,11,1,0,0,1,9,10,8,0,1,0,17,4,0,0,3,3,32,4,3,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,0,0,0,1,11,0,2
2016,University of Iowa,"Public, 4-year or above",1,0,0,1,3,0,0,1,17,0,1,0,0,0,20,20,0,0,0,20,30,13,4,0,0,4,6,0,0,3,31,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,2,24,0,3
2016,University of Kansas,"Public, 4-year or above",1,0,0,7,0,0,0,1,1,7,3,0,0,0,6,8,0,0,1,14,26,5,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,16,0,0
2016,University of Kentucky,"Public, 4-year or above",1,0,0,0,0,0,0,0,1,0,0,0,0,2,18,20,0,0,4,14,25,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0
2016,University of Louisiana at Lafayette,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0
2016,University of Michigan-Ann Arbor,"Public, 4-year or above",1,0,0,6,2,0,0,0,2,10,0,0,0,0,13,13,0,0,2,4,11,4,3,0,0,1,0,0,0,2,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,1,1,0,1
2016,University of Mississippi,"Public, 4-year or above",1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,2,18,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0
2016,University of Missouri-Columbia,"Public, 4-year or above",1,0,0,3,0,0,0,0,1,6,0,0,0,0,19,7,0,0,0,2,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,1,0,0
2016,University of Nebraska-Lincoln,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,1,1,0,0,0,12,11,0,0,0,5,12,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,1,5,0,0
2016,University of Nevada-Reno,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,2,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0
2016,University of New Mexico-Main Campus,"Public, 4-year or above",1,0,0,0,1,0,0,1,0,0,1,0,0,0,14,10,0,0,5,11,28,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,2,8,0,1
2016,University of Pittsburgh-Pittsburgh Campus,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,3,6,0,0,0,0,0,2,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,1,0,0
2016,University of South Carolina-Columbia,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,1,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,2,0,0
2016,University of Southern California,"Private nonprofit, 4-year or above",2,0,0,7,6,0,0,4,1,12,3,2,1,0,11,10,0,0,2,2,28,5,0,0,0,0,3,0,0,7,1,0,0,0,0,0,5,4,0,0,8,5,4,9,0,0,0,8,1,0,0,0,1,3,0,0
2016,University of Vermont,"Public, 4-year or above",1,0,0,5,1,0,0,0,2,0,0,0,0,0,19,13,0,0,0,3,11,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,10,0,2
2016,University of Virginia-Main Campus,"Public, 4-year or above",1,0,0,4,2,0,0,0,0,0,0,0,0,0,10,7,0,0,0,7,22,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,8,0,0
2016,University of Wisconsin-Madison,"Public, 4-year or above",1,0,0,0,2,0,0,0,1,3,0,0,0,0,7,28,0,0,1,4,34,3,2,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,16,0,1
2016,Washington State University,"Public, 4-year or above",1,0,0,21,3,0,0,0,3,11,5,0,0,0,8,7,0,0,2,4,36,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,1,0,25,0,2
2016,West Virginia University,"Public, 4-year or above",1,0,0,3,0,0,0,0,0,7,1,0,0,0,9,1,0,0,3,0,11,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,7,0,1
2017,Albany State University,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,16,0,0
2017,Arkansas State University-Main Campus,"Public, 4-year or above",1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,9,0,1
2017,Ball State University,"Public, 4-year or above",1,0,0,6,0,0,0,0,2,3,0,0,0,0,21,16,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,5,0,0
2017,California Polytechnic State University-San Luis Obispo,"Public, 4-year or above",1,0,0,1,1,0,0,0,0,3,0,0,0,0,10,7,0,0,0,2,13,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,2,0,0
2017,California State University-Chico,"Public, 4-year or above",1,0,0,3,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,4,13,9,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,2,0,0
2017,Clemson University,"Public, 4-year or above",1,0,0,4,0,0,0,0,0,1,3,0,0,0,7,2,0,0,1,4,20,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,6,0,0
2017,College of Charleston,"Public, 4-year or above",1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
2017,Delaware State University,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,35,7,6,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,35,5,3,14,0,0
2017,DePauw University,"Private nonprofit, 4-year or above",2,0,0,8,1,0,0,0,0,2,0,1,0,0,6,4,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,4,0,0
2017,East Carolina University,"Public, 4-year or above",1,0,0,0,0,0,0,1,1,3,0,0,0,0,16,7,0,0,0,1,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,1,7,0,0
2017,Emory University,"Private nonprofit, 4-year or above",2,0,0,0,0,0,0,1,0,0,0,0,1,0,9,8,0,0,1,5,43,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,13,0,0
2017,Ferrum College,"Private nonprofit, 4-year or above",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0
2017,Florida Atlantic University,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,1,2,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,1,4,0,0
2017,Florida International University,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,1,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,5,0,0
2017,Florida State University,"Public, 4-year or above",1,0,0,1,0,0,0,0,0,6,3,0,0,0,12,2,0,0,7,4,24,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,20,0,1
2017,Hampden-Sydney College,"Private nonprofit, 4-year or above",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0
2017,Indiana University-Bloomington,"Public, 4-year or above",1,0,0,5,1,0,0,0,2,17,1,0,0,0,20,6,0,0,4,3,35,5,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,2,2,18,0,2
2017,James Madison University,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,12,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,2
2017,Louisiana State University and Agricultural & Mechanical College,"Public, 4-year or above",1,0,0,1,0,0,0,0,0,3,0,0,0,1,10,2,0,0,2,12,40,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,17,0,0
2017,Marshall University,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,3,1,7,1,0,1,0,1,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,2,0,0
2017,Michigan State University,"Public, 4-year or above",1,0,0,152,12,0,0,1,0,6,7,0,0,0,26,14,0,0,1,14,94,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,4,82,0,0
2017,Monmouth University,"Private nonprofit, 4-year or above",2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
2017,Murray State University,"Public, 4-year or above",1,0,0,1,1,0,0,0,1,2,0,0,0,0,9,7,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,5,0,0
2017,North Carolina Central University,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,0,5,13,44,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,11,37,0,0
2017,North Carolina State University at Raleigh,"Public, 4-year or above",1,0,0,3,3,0,0,1,3,2,1,0,0,0,15,17,0,0,3,14,30,6,1,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,7,7,0,0
2017,Ohio State University-Main Campus,"Public, 4-year or above",1,0,0,15,14,0,0,4,13,14,12,1,0,0,72,30,0,0,7,8,49,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,0,0,2,6,35,1,2
2017,Ohio University-Main Campus,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,1,0,0,0,0,33,9,0,0,3,1,16,2,3,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,1,0,8,1,1
2017,Prairie View A & M University,"Public, 4-year or above",1,0,0,2,0,0,0,0,0,0,0,0,0,0,11,2,0,0,4,7,55,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,4,44,0,0
2017,Rollins College,"Private nonprofit, 4-year or above",2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,7,0,0
2017,Rutgers University-New Brunswick,"Public, 4-year or above",1,0,0,0,0,0,0,0,1,0,0,0,0,0,30,8,0,0,2,4,15,1,3,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,2,8,0,2
2017,San Diego State University,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,1,8,1,50,14,1,0,0,0,2,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,1,18,0,0
2017,Southern Methodist University,"Private nonprofit, 4-year or above",2,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,4,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,1
2017,SUNY at Albany,"Public, 4-year or above",1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,0,0,5,0,12,13,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,4,0,7,0,1
2017,Syracuse University,"Private nonprofit, 4-year or above",2,0,0,4,0,0,0,0,1,6,0,0,0,0,13,6,0,0,2,0,28,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,1,0,22,0,1
2017,Texas A & M University-College Station,"Public, 4-year or above",1,0,0,2,1,0,0,0,0,5,4,0,0,0,97,25,0,0,2,12,49,11,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,18,0,0,1,1,18,0,2
2017,Texas Christian University,"Private nonprofit, 4-year or above",2,0,0,0,0,0,0,0,0,0,0,0,1,0,11,6,0,0,1,2,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,1,18,0,0
2017,Texas State University,"Public, 4-year or above",1,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,1,3,1,17,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,1,8,1,0
