162928,Johns Hopkins University,MD,1,2,2,93,6064,5595,2717,2878,1497,688,2819,3245,809,436,159,277,837,402,435,1973,956,1017,97,MD,1,2,2,93,6109,5668,2838,2830,1506,696,2916,3193,810,409,157,252,814,415,399,2167,1067,1100,97,MD,1,2,2,92,6042,5621,2807,2814,1411,667,2887,3155,744,368,143,225,787,394,393,2308,1122,1186,96,MD,1,2,2,94,6427,5875,2889,2986,1340,639,2979,3448,701,460,163,297,782,390,392,2705,1238,1467,97,MD,1,2,2,93,6357,6049,2972,3077,1262,614,3037,3320,648,361,142,219,733,362,371,2892,1371,1521,97,MD,1,2,2,93,6117,5865,2919,2946,1116,576,2981,3136,540,349,137,212,615,302,313,2996,1459,1537,97,92,6023,5866,2938,2928,1082,567,3005,3018,515,334,127,207,546,272,274,3029,1525,1504,97,
159391,Louisiana State University and Agricultural & Mechanical College,LA,1,1,2,67,25233,22418,10536,11882,1120,577,11920,13313,543,3187,1202,1985,1664,771,893,17573,8498,9075,84,LA,1,1,2,67,25444,22060,10561,11499,1094,566,12194,13250,528,3144,1218,1926,1583,768,815,18190,8850,9340,83,LA,1,1,2,68,26118,23212,11004,12208,1099,599,12471,13647,500,3190,1211,1979,1581,757,824,18880,9180,9700,83,LA,1,1,2,67,26156,23602,11298,12304,1092,583,12611,13545,509,3156,1230,1926,1551,766,785,18985,9310,9675,85,LA,1,1,2,67,25572,23195,11213,11982,963,500,12466,13106,463,2934,1180,1754,1428,699,729,18964,9438,9526,85,LA,1,1,2,69,24923,22811,10979,11832,851,437,12080,12843,414,2774,1064,1710,1245,587,658,18812,9347,9465,82,67,24626,22681,11096,11585,796,410,12023,12603,386,2612,1044,1568,1140,545,595,18838,9350,9488,83,
237525,Marshall University,WV,1,1,2,46,9593,7460,3220,4240,83,29,4070,5523,54,525,278,247,193,91,102,7890,3266,4624,72,WV,1,1,2,49,9489,7846,3398,4448,70,26,4003,5486,44,554,287,267,211,90,121,7754,3195,4559,72,WV,1,1,2,45,9615,7997,3488,4509,78,34,4115,5500,44,602,307,295,192,82,110,7880,3297,4583,75,WV,1,1,2,45,9518,8005,3478,4527,70,35,4071,5447,35,601,306,295,195,83,112,7766,3255,4511,73,WV,1,1,2,44,9536,8142,3585,4557,71,33,4131,5405,38,608,302,306,182,83,99,7956,3389,4567,73,WV,1,1,2,44,9756,8268,3644,4624,78,43,4245,5511,35,581,288,293,195,87,108,8157,3499,4658,69,44,9885,8561,3819,4742,81,41,4361,5524,40,598,309,289,186,90,96,8402,3637,4765,71,
204024,Miami University-Oxford,OH,1,1,2,80,17327,16714,8365,8349,384,183,8677,8650,201,593,303,290,821,366,455,12218,5976,6242,92,OH,1,1,2,79,17147,16619,8281,8338,372,168,8549,8598,204,539,257,282,770,359,411,12233,5980,6253,91,OH,1,1,2,78,16981,16434,8100,8334,361,154,8381,8600,207,521,249,272,681,304,377,12470,6083,6387,92,OH,1,1,2,80,16387,16023,7871,8152,344,159,8092,8295,185,483,251,232,628,280,348,12424,6052,6372,90,OH,1,1,2,79,15813,15311,7522,7789,299,142,7798,8015,157,499,264,235,537,251,286,12402,6038,6364,90,OH,1,1,2,81,15462,15001,7215,7786,275,132,7470,7992,143,565,282,283,509,231,278,12485,6006,6479,90,80,15081,14657,7017,7640,305,136,7232,7849,169,608,279,329,442,192,250,12317,5955,6362,89,
157401,Murray State University,KY,1,1,2,55,8056,6236,2529,3707,61,22,3237,4819,39,461,185,276,176,61,115,6587,2619,3968,79,KY,1,1,2,49,8559,6584,2731,3853,75,27,3439,5120,48,498,215,283,161,48,113,7020,2778,4242,77,KY,1,1,2,49,8877,6980,2982,3998,88,34,3683,5194,54,565,235,330,168,56,112,7209,2915,4294,74,KY,1,1,2,49,9268,7162,3038,4124,83,30,3815,5453,53,631,262,369,183,56,127,7500,2980,4520,72,KY,1,1,2,52,9444,7370,3106,4264,81,31,3938,5506,50,664,285,379,173,59,114,7720,3116,4604,72,KY,1,1,2,53,9172,7153,3044,4109,84,37,3810,5362,47,620,260,360,163,56,107,7507,3052,4455,73,54,8891,7090,2955,4135,74,32,3683,5208,42,641,284,357,149,46,103,7301,2971,4330,70,
199193,North Carolina State University at Raleigh,NC,1,1,2,81,25199,22317,11793,10524,1795,915,13461,11738,880,1386,620,766,1406,704,702,16902,9191,7711,94,NC,1,1,2,79,24150,21384,11581,9803,1508,751,13191,10959,757,1407,677,730,1221,613,608,16700,9296,7404,94,NC,1,1,2,77,23827,20951,11400,9551,1404,734,13060,10767,670,1441,645,796,1125,542,583,17047,9557,7490,93,NC,1,1,2,75,24111,21023,11473,9550,1288,696,13295,10816,592,1528,695,833,1124,544,580,17528,9872,7656,93,NC,1,1,2,75,24473,21402,11885,9517,1351,739,13712,10761,612,1616,762,854,1095,546,549,17962,10333,7629,93,NC,1,1,2,74,24536,21469,11953,9516,1315,729,13761,10775,586,1720,802,918,1026,522,504,18244,10517,7727,93,71,24833,21821,12264,9557,1263,693,14008,10825,570,1908,920,988,1032,536,496,18549,10758,7791,92,
147767,Northwestern University,IL,1,2,2,95,8642,8161,4014,4147,1487,737,4192,4450,750,512,197,315,1066,504,562,3918,1959,1959,97,IL,1,2,2,94,8700,8205,4065,4140,1467,735,4284,4416,732,516,210,306,1072,493,579,4073,2077,1996,98,IL,1,2,2,94,8791,8298,4146,4152,1493,734,4352,4439,759,514,204,310,1074,496,578,4235,2185,2050,98,IL,1,2,2,93,8839,8247,4139,4108,1519,767,4415,4424,752,523,210,313,999,469,530,4429,2293,2136,97,IL,1,2,2,93,9048,8398,4159,4239,1512,770,4456,4592,742,523,209,314,961,450,511,4731,2392,2339,97,IL,1,2,2,94,9283,8489,4166,4323,1548,787,4518,4765,761,529,198,331,884,397,487,4975,2486,2489,98,93,9376,8542,4189,4353,1629,846,4559,4817,783,513,194,319,748,338,410,5146,2521,2625,96,
204796,Ohio State University-Main Campus,OH,1,1,2,84,46820,42831,21958,20873,3340,1744,24041,22779,1596,2950,1291,1659,2040,1002,1038,31175,16177,14998,95,OH,1,1,2,83,45946,42003,21719,20284,3119,1663,23836,22110,1456,2663,1200,1463,1903,928,975,31423,16414,15009,94,OH,1,1,2,84,45831,41862,21651,20211,2968,1562,23768,22063,1406,2537,1142,1395,1766,868,898,31759,16642,15117,94,OH,1,1,2,83,45289,41117,21421,19696,2771,1477,23636,21653,1294,2538,1160,1378,1705,827,878,31961,16882,15079,94,OH,1,1,2,83,44741,40613,21205,19408,2558,1368,23470,21271,1190,2544,1169,1375,1551,750,801,32061,17085,14976,94,OH,1,1,2,83,44201,40020,20989,19031,2432,1288,23282,20919,1144,2688,1250,1438,1487,726,761,31832,17133,14699,92,82,43058,38884,20358,18526,2285,1223,22704,20354,1062,2700,1213,1487,1341,658,683,31726,17161,14565,92,
214777,Pennsylvania State University-Main Campus,PA,1,1,2,85,40363,39321,20817,18504,2457,1395,21482,18881,1062,1729,773,956,2687,1258,1429,26441,13997,12444,93,PA,1,1,2,85,40835,39785,21125,18660,2520,1429,21761,19074,1091,1779,771,1008,2676,1256,1420,26939,14361,12578,93,PA,1,1,2,86,41359,40139,21373,18766,2636,1500,22145,19214,1136,1722,772,950,2499,1178,1321,27783,14854,12929,93,PA,1,1,2,86,40742,39520,21138,18382,2511,1369,21899,18843,1142,1699,755,944,2412,1170,1242,27883,15105,12778,93,PA,1,1,2,86,40541,39357,21078,18279,2423,1325,21778,18763,1098,1620,710,910,2224,1103,1121,28499,15450,13049,93,PA,1,1,2,85,40085,38826,20795,18031,2196,1251,21527,18558,945,1708,756,952,2183,1089,1094,28834,15584,13250,92,86,39192,37917,20355,17562,2034,1155,21104,18088,879,1689,732,957,2087,1032,1055,28697,15593,13104,92,
136950,Rollins College,FL,1,2,2,74,2571,2433,975,1458,85,28,1031,1540,57,128,43,85,517,186,331,1408,589,819,86,FL,1,2,2,75,2612,2453,972,1481,88,23,1049,1563,65,127,47,80,498,185,313,1453,593,860,83,FL,1,2,2,72,2642,2450,990,1460,83,22,1076,1566,61,132,49,83,457,179,278,1548,640,908,83,FL,1,2,2,71,2687,2480,1021,1459,78,27,1105,1582,51,144,53,91,436,167,269,1637,673,964,89,FL,1,2,2,71,2670,2452,997,1455,68,24,1093,1577,44,163,57,106,417,152,265,1665,684,981,83,FL,1,2,2,67,2608,2366,960,1406,66,27,1052,1556,39,163,62,101,417,142,275,1643,674,969,83,72,2662,2416,966,1450,78,33,1059,1603,45,182,64,118,414,139,275,1710,703,1007,84,
186380,Rutgers University-New Brunswick,NJ,1,1,2,80,36039,34052,16947,17105,9890,4971,17862,18177,4919,2497,998,1499,4722,2124,2598,13529,6987,6542,93,NJ,1,1,2,80,35641,33677,16862,16815,9449,4748,17728,17913,4701,2562,1027,1535,4669,2162,2507,13834,7173,6661,94,NJ,1,1,2,80,36168,34020,17016,17004,9289,4650,17926,18242,4639,2717,1075,1642,4740,2180,2560,14466,7557,6909,93,NJ,1,1,2,80,35484,33392,16700,16692,9071,4529,17580,17904,4542,2645,1013,1632,4558,2060,2498,14725,7761,6964,93,NJ,1,1,2,81,34544,32411,16238,16173,8853,4487,17144,17400,4366,2577,994,1583,4291,1973,2318,14910,7828,7082,92,NJ,1,1,2,80,33901,31759,15975,15784,8587,4357,16856,17045,4230,2595,973,1622,4138,1894,2244,15262,8075,7187,91,79,31593,30038,15425,14613,7979,4116,16200,15393,3863,2372,925,1447,3742,1778,1964,14752,8060,6692,91,
122409,San Diego State University,CA,1,1,2,74,30586,27453,12313,15140,4061,1925,13862,16724,2136,1200,521,679,9519,4019,5500,10148,4612,5536,89,CA,1,1,2,74,30249,27040,12325,14715,4015,1904,13845,16404,2111,1194,500,694,9307,3957,5350,10077,4598,5479,89,CA,1,1,2,73,29860,26790,12180,14610,4032,1930,13649,16211,2102,1200,499,701,9248,3863,5385,9897,4583,5314,89,CA,1,1,2,68,29253,26010,11867,14143,3991,1932,13331,15922,2059,1115,455,660,9021,3774,5247,9816,4483,5333,89,CA,1,1,2,66,28394,25096,11272,13824,3715,1758,12798,15596,1957,1015,415,600,8708,3668,5040,9767,4390,5377,88,CA,1,1,2,66,27099,24037,10764,13273,3748,1807,12246,14853,1941,1029,452,577,7901,3377,4524,9943,4445,5498,88,66,25990,23036,10244,12792,3657,1743,11611,14379,1914,1009,442,567,7487,3138,4349,9774,4365,5409,89,
228459,Texas State University,TX,1,1,2,55,34187,28042,11625,16417,836,355,14466,19721,481,3374,1387,1987,13151,5357,7794,15186,6682,8504,77,TX,1,1,2,54,34180,28019,11701,16318,757,342,14540,19640,415,3333,1405,1928,12755,5224,7531,15717,6876,8841,78,TX,1,1,2,54,34244,28180,11896,16284,771,347,14676,19568,424,3269,1405,1864,12304,5044,7260,16241,7155,9086,77,TX,1,1,2,53,33480,27369,11519,15850,747,334,14394,19086,413,3018,1308,1710,11586,4760,6826,16424,7282,9142,78,TX,1,1,2,55,32177,26234,11340,14894,680,307,14157,18020,373,2661,1188,1473,10647,4473,6174,16423,7449,8974,76,TX,1,1,2,57,31005,25683,11207,14476,572,264,13758,17247,308,2199,989,1210,9748,4148,5600,16665,7568,9097,77,55,29458,24223,10642,13581,555,262,13169,16289,293,1909,869,1040,8581,3664,4917,16664,7582,9082,76,
110635,University of California-Berkeley,CA,1,1,2,91,30853,29570,14000,15570,10830,5251,14622,16231,5579,570,213,357,4701,1871,2830,7672,3707,3965,97,CA,1,1,2,91,30574,29351,14016,15335,10555,5183,14608,15966,5372,535,219,316,4731,1909,2822,7867,3860,4007,97,CA,1,1,2,92,29310,28108,13575,14533,10382,5076,14165,15145,5306,575,235,340,4292,1778,2514,7713,3859,3854,97,CA,1,1,2,92,27496,26622,12756,13866,9697,4713,13183,14313,4984,583,256,327,3875,1599,2276,7394,3677,3717,96,CA,1,1,2,91,27126,26320,12598,13722,9519,4566,12989,14137,4953,567,239,328,3754,1561,2193,7480,3726,3754,96,CA,1,1,2,91,25951,25220,12146,13074,9066,4358,12490,13461,4708,573,240,333,3425,1444,1981,7413,3722,3691,96,91,25774,25018,11913,13105,9300,4425,12282,13492,4875,628,262,366,3320,1384,1936,7673,3768,3905,96,
132903,University of Central Florida,FL,1,1,2,73,58821,41852,19161,22691,3681,1845,26800,32021,1836,6520,2506,4014,16169,7161,9008,27860,13066,14794,90,FL,1,1,2,70,56853,39962,18222,21740,3454,1731,25979,30874,1723,6349,2440,3909,14953,6642,8311,27859,13117,14742,90,FL,1,1,2,69,55723,38508,17529,20979,3316,1696,25340,30383,1620,6311,2407,3904,14072,6243,7829,28329,13288,15041,89,FL,1,1,2,70,54662,37661,17102,20559,3205,1635,24778,29884,1570,6101,2345,3756,13075,5778,7297,28966,13508,15458,89,FL,1,1,2,70,52671,36477,16593,19884,2949,1491,23819,28852,1458,5711,2230,3481,12110,5383,6727,29010,13421,15589,88,FL,1,1,2,67,51333,36229,16510,19719,2880,1427,23288,28045,1453,5404,2098,3306,11055,4977,6078,29309,13599,15710,87,65,51010,36775,16793,19982,2796,1402,23139,27871,1394,5167,1992,3175,10317,4594,5723,30158,14008,16150,88,
142285,University of Idaho,ID,1,1,2,59,9568,6984,3617,3367,141,62,4799,4769,79,101,76,25,1003,462,541,6802,3391,3411,81,ID,1,1,2,55,9885,7166,3744,3422,162,72,4968,4917,90,120,85,35,1047,460,587,6933,3491,3442,82,ID,1,1,2,56,9586,7269,3890,3379,169,74,4921,4665,95,131,93,38,956,429,527,6887,3555,3332,78,ID,1,1,2,57,9116,7400,3943,3457,123,63,4738,4378,60,121,88,33,891,413,478,6684,3444,3240,80,ID,1,1,2,58,9283,7718,4162,3556,116,55,4883,4400,61,110,77,33,806,384,422,7064,3680,3384,77,ID,1,1,2,54,9540,8011,4295,3716,137,75,5012,4528,62,95,76,19,774,379,395,7494,3920,3574,79,56,9929,8138,4395,3743,152,88,5255,4674,64,98,78,20,773,381,392,7999,4188,3811,77,
153658,University of Iowa,IA,1,1,2,73,23989,21690,10075,11615,1016,474,11191,12798,542,727,338,389,1835,792,1043,17357,7988,9369,86,IA,1,1,2,74,24503,21222,9981,11241,1021,486,11561,12942,535,801,373,428,1831,792,1039,17330,8141,9189,86,IA,1,1,2,72,24476,20868,9906,10962,982,456,11624,12852,526,816,376,440,1815,804,1011,16783,7930,8853,87,IA,1,1,2,72,23357,19911,9501,10410,870,416,11227,12130,454,750,344,406,1669,748,921,15742,7443,8299,85,IA,1,1,2,70,22354,19546,9384,10162,710,333,10794,11560,377,648,300,348,1416,669,747,15222,7227,7995,86,IA,1,1,2,70,21974,19522,9390,10132,671,324,10550,11424,347,594,261,333,1270,583,687,15680,7490,8190,86,70,21999,19639,9535,10104,688,341,10632,11367,347,557,258,299,1166,522,644,16261,7846,8415,86,
155317,University of Kansas,KS,1,1,2,65,19596,17333,8393,8940,930,429,9477,10119,501,826,427,399,1645,745,900,13795,6589,7206,84,KS,1,1,2,63,19338,17151,8378,8773,916,418,9431,9907,498,811,403,408,1530,706,824,13669,6599,7070,83,KS,1,1,2,63,19262,17141,8468,8673,890,423,9455,9807,467,799,409,390,1459,685,774,13651,6629,7022,81,KS,1,1,2,61,19245,17191,8523,8668,844,427,9579,9666,417,785,402,383,1375,650,725,13738,6744,6994,80,KS,1,1,2,60,19343,17335,8671,8664,792,412,9683,9660,380,893,458,435,1299,619,680,13969,6942,7027,80,KS,1,1,2,62,19217,17193,8611,8582,745,378,9639,9578,367,772,397,375,1209,557,652,14141,7065,7076,80,64,19169,17130,8601,8529,719,355,9674,9495,364,717,373,344,1132,537,595,14404,7249,7155,79,
170976,University of Michigan-Ann Arbor,MI,1,1,2,92,30318,29245,14588,14657,4435,2331,15252,15066,2104,1284,531,753,1911,957,954,17656,8741,8915,97,MI,1,1,2,92,29821,28702,14310,14392,4153,2202,14966,14855,1951,1263,517,746,1696,831,865,17940,8846,9094,97,MI,1,1,2,91,28983,27969,13963,14006,3931,2116,14551,14432,1815,1255,517,738,1495,741,754,17630,8702,8928,97,MI,1,1,2,90,28312,27258,13706,13552,3595,1953,14298,14014,1642,1216,499,717,1300,632,668,17370,8658,8712,97,MI,1,1,2,91,28395,27395,13844,13551,3570,1941,14449,13946,1629,1166,474,692,1209,599,610,17531,8852,8679,97,MI,1,1,2,90,28283,27316,13853,13463,3453,1873,14407,13876,1580,1226,526,700,1164,571,593,17672,8928,8744,97,91,27979,27046,13788,13258,3379,1836,14336,13643,1543,1228,535,693,1127,541,586,18061,9181,8880,97,
178396,University of Missouri-Columbia,MO,1,1,2,69,22484,20720,9755,10965,578,296,10695,11789,282,1712,687,1025,995,455,540,17464,8383,9081,87,MO,1,1,2,68,23799,22197,10634,11563,612,317,11442,12357,295,1777,724,1053,931,438,493,18615,9029,9586,87,MO,1,1,2,68,25877,24124,11507,12617,605,295,12411,13466,310,2003,795,1208,964,464,500,20256,9807,10449,86,MO,1,1,2,69,27791,26027,12433,13594,657,332,13381,14410,325,2256,898,1358,993,472,521,21752,10593,11159,87,MO,1,1,2,69,27642,25859,12344,13515,643,325,13264,14378,318,2268,895,1373,960,434,526,21793,10637,11156,86,MO,1,1,2,70,26928,25258,12102,13156,613,316,12964,13964,297,2202,885,1317,891,412,479,21418,10466,10952,84,71,26960,25178,12097,13081,621,313,13009,13951,308,2170,878,1292,823,364,459,21552,10580,10972,84,
187985,University of New Mexico-Main Campus,NM,1,1,2,50,18621,13624,6035,7589,741,334,8177,10444,407,445,237,208,8909,3675,5234,6032,2783,3249,74,NM,1,1,2,49,20354,15093,6707,8386,788,348,8895,11459,440,488,240,248,9668,3997,5671,6706,3092,3614,78,NM,1,1,2,44,21023,15926,7171,8755,760,334,9316,11707,426,512,251,261,9773,4141,5632,7251,3386,3865,80,NM,1,1,2,48,21347,16126,7275,8851,724,329,9521,11826,395,513,257,256,9682,4096,5586,7613,3585,4028,80,NM,1,1,2,48,21792,16446,7463,8983,682,324,9711,12081,358,559,286,273,9729,4075,5654,7944,3754,4190,79,NM,1,1,2,48,22416,17091,7702,9389,655,317,9939,12477,338,593,305,288,9788,4127,5661,8367,3876,4491,78,46,22773,17090,7666,9424,705,339,10049,12724,366,605,320,285,9469,3987,5482,8792,4024,4768,77,
136172,University of North Florida,FL,1,1,2,59,14583,10452,4572,5880,746,339,6397,8186,407,1315,483,832,1877,778,1099,9483,4272,5211,82,FL,1,1,2,57,14255,10223,4457,5766,668,305,6272,7983,363,1336,475,861,1681,692,989,9506,4324,5182,81,FL,1,1,2,54,13846,9702,4237,5465,615,294,6110,7736,321,1349,456,893,1507,658,849,9288,4234,5054,80,FL,1,1,2,55,13817,9562,4273,5289,610,305,6231,7586,305,1300,456,844,1383,616,767,9414,4351,5063,80,FL,1,1,2,55,14121,9901,4376,5525,604,306,6332,7789,298,1344,457,887,1352,591,761,9745,4480,5265,83,FL,1,1,2,50,14263,10088,4464,5624,617,320,6401,7862,297,1400,487,913,1317,595,722,9927,4559,5368,82,48,14398,10308,4475,5833,648,325,6354,8044,323,1430,492,938,1267,558,709,10167,4612,5555,83,
215293,University of Pittsburgh-Pittsburgh Campus,PA,1,1,2,83,19330,18421,8742,9679,2028,830,9221,10109,1198,972,432,540,809,378,431,13532,6632,6900,93,PA,1,1,2,82,19326,18390,8885,9505,1934,838,9381,9945,1096,984,421,563,717,331,386,13848,6914,6934,93,PA,1,1,2,81,19123,18163,8729,9434,1888,821,9231,9892,1067,1014,428,586,669,310,359,13876,6873,7003,92,PA,1,1,2,82,18908,17887,8763,9124,1700,757,9294,9614,943,934,414,520,601,279,322,14055,7069,6986,92,PA,1,1,2,82,18757,17694,8726,8968,1582,720,9259,9498,862,952,423,529,530,258,272,14181,7159,7022,93,PA,1,1,2,80,18615,17483,8691,8792,1400,651,9262,9353,749,1012,446,566,482,238,244,14302,7263,7039,91,79,18429,17256,8688,8568,1182,574,9246,9183,608,1087,488,599,442,220,222,14313,7310,7003,93,
234076,University of Virginia-Main Campus,VA,1,1,2,94,16777,15990,7280,8710,2388,1085,7561,9216,1303,1131,437,694,1078,471,607,9600,4358,5242,97,VA,1,1,2,95,16655,15766,7250,8516,2278,1042,7541,9114,1236,1098,419,679,1095,473,622,9723,4427,5296,96,VA,1,1,2,94,16331,15476,7088,8388,2094,974,7396,8935,1120,1054,423,631,1025,450,575,9712,4418,5294,96,VA,1,1,2,93,16736,15807,7056,8751,2020,907,7418,9318,1113,1020,398,622,971,441,530,10165,4517,5648,97,VA,1,1,2,94,16483,15622,6963,8659,1952,892,7323,9160,1060,994,385,609,953,441,512,10108,4520,5588,97,VA,1,1,2,93,16087,15089,6767,8322,1878,874,7142,8945,1004,994,379,615,882,402,480,9829,4395,5434,97,93,15822,14928,6794,8134,1808,867,7199,8623,941,1008,377,631,868,389,479,9431,4323,5108,98,
236939,Washington State University,WA,1,1,2,59,26098,22877,10863,12014,1573,784,12334,13764,789,834,421,413,3964,1690,2274,15865,7489,8376,79,WA,1,1,2,62,25277,22166,10656,11510,1509,760,12023,13254,749,806,408,398,3691,1596,2095,15359,7337,8022,81,WA,1,1,2,67,24904,21652,10418,11234,1443,727,11902,13002,716,816,398,418,3512,1511,2001,15050,7274,7776,79,WA,1,1,2,64,24470,21384,10433,10951,1290,669,11789,12681,621,833,416,417,3209,1404,1805,15219,7323,7896,78,WA,1,1,2,67,23867,20843,10309,10534,1253,648,11636,12231,605,804,408,396,2827,1251,1576,15444,7536,7908,79,WA,1,1,2,65,23070,20312,10195,10117,1217,637,11379,11691,580,763,398,365,2442,1091,1351,15298,7528,7770,80,67,23135,20082,10199,9883,1123,604,11462,11673,519,696,388,308,2122,954,1168,15794,7783,8011,82,
238032,West Virginia University,WV,1,1,2,60,21155,19568,10171,9397,330,180,10885,10270,150,857,513,344,809,432,377,16918,8345,8573,76,WV,1,1,2,58,22504,20713,11064,9649,343,182,11879,10625,161,984,614,370,804,433,371,17800,8990,8810,80,WV,1,1,2,57,22350,20524,11128,9396,337,183,11976,10374,154,1048,658,390,825,452,373,17787,9145,8642,79,WV,1,1,2,57,22498,20532,11201,9331,333,178,12066,10432,155,997,618,379,804,431,373,18241,9477,8764,79,WV,1,1,2,57,22563,20863,11434,9429,352,213,12251,10312,139,1011,646,365,788,445,343,18445,9706,8739,77,WV,1,1,2,57,22757,21027,11587,9440,357,202,12326,10431,155,999,640,359,787,420,367,18883,9979,8904,77,57,22827,21118,11700,9418,380,231,12431,10396,149,960,593,367,722,400,322,19295,10274,9021,77,